id,place,lat,lon
1081,"Bourgogne+Vezelay,France",47.4645305,3.7443434
1082,"Columbia+Valley,US",34.0007493,-81.0343313
1083,"Saint-Veran,France",44.6993395,6.8687131
1084,"Cremant+de+Bourgogne,France",0,0
1085,"Saint-Aubin,France",49.5114,3.18881
1086,"Muscadet+Sevre+et+Maine,France",0,0
1087,"Minervois+La+Liviniere,France",43.36165855,2.611803739
1088,"Marchigue,Chile",-34.400088,-71.6182815
1089,"Muscadet+Cotes+de+Grandlieu,France",0,0
1090,"Chianti+Colli+Aretini,Italy",0,0
1091,"Vino+Tierra+de+Leon,Spain",0,0
1092,"North+Coast,US",-23.0053563,-43.3297952
1093,"Vin+de+Pays+de+Hauterive,France",0,0
1094,"Napa,US",38.2971367,-122.2855293
1095,"Corton,France",46.9898792,4.8750771
1096,"France,France",46.603354,1.8883335
1097,"Idaho,US",43.6447642,-114.0154071
1098,"Romagna,Italy",44.13497265,11.8473191
1099,"Shenandoah+Valley,US",39.6725241,-75.5911629
1100,"Wairarapa,New+Zealand",-41.23617985,175.2196902
1101,"Pomino,Italy",45.7631842,9.4718307
1102,"South+Australia,Australia",-30.5343665,135.6301212
1103,"Cabernet+de+Saumur,France",47.238395,-0.1194553
1104,"Hawaii,US",21.2160437,-157.975203
1105,"Torres+Vedras,Portugal",39.0930856,-9.260741
1106,"Targovishte,Bulgaria",43.251196,26.5727944
1107,"Mendocino+County,US",39.3176491,-123.4126399
1108,"Southern+Oregon,US",42.18664255,-122.6968305
1109,"Lambrusco+Reggiano,Italy",0,0
1110,"Black+Sea+Coastal,Bulgaria",0,0
1111,"Napa,US",38.2971367,-122.2855293
1112,"Cotes+du+Luberon,France",0,0
1113,"Sonoma,US",38.5110803,-122.8473388
1114,"Southern+Oregon,US",42.18664255,-122.6968305
1115,"Bergerac+Sec,France",44.8534568,0.487531
1116,"Marsala,Italy",37.7979221,12.4342091
1117,"Fitou,France",42.8946178,2.9825507
1118,"Malleco,Chile",-37.7958476,-72.6515579
1119,"Campanha,Brazil",-21.8361108,-45.401986
1120,"Moscatel+do+Douro,Portugal",0,0
1121,"Samos,Greece",37.7579286,26.9746631
1122,"Ghemme,Italy",45.5983455,8.4209035
1123,"Cahul,Moldova",45.9082907,28.1943686
1124,"Thraki,Greece",40.85183135,25.81223552
1125,"Sierra+Foothills,US",33.58458185,-111.8089768
1126,"Aigialias+Slopes,Greece",0,0
1127,"Ticino,Switzerland",46.3356506,8.753706
1128,"Gutturnio+Classico+Superiore,Italy",0,0
1129,"Bellarine+Peninsula,Australia",-38.1646794,144.3675677
1130,"Pauillac,France",45.1995626,-0.7484994
1131,"Naoussa,Greece",40.6306023,22.0695972
1132,"Paarl,South+Africa",-33.741667,18.975
1133,"Mendocino/Lake+Counties,US",0,0
1134,"Wrattonbully,Australia",-37.1677831,140.9458691
1135,"Recioto+di+Soave+Classico,Italy",0,0
1136,"Douro+Superior,Portugal",40.92417855,-8.544798225
1137,"Cornas,France",44.963521,4.847545
1138,"Mendocino/Lake+Counties,US",0,0
1139,"Adelaide,Australia",-34.9281805,138.5999312
1140,"Ventoux,France",45.014606,2.0160796
1141,"North+Coast,US",-23.0053563,-43.3297952
1142,"Val+di+Cornia+Suvereto,Italy",43.0611964,10.6636293
1143,"Ahr,Germany",50.4712499,6.9486175
1144,"Stajerska,Slovenia",46.368163,14.56734
1145,"Markopoulo,Greece",37.8828919,23.932256
1146,"Vanju+Mare,Romania",44.4250326,22.8712672
1147,"Osterreichischer+Perlwein,Austria",0,0
1148,"Cotes+de+Frontonnais,France",0,0
1149,"Epanomi,Greece",40.4280217,22.928308
1150,"Vale+Trentino,Brazil",-21.1849387,-46.9857309
1151,"Bordeaux+Cotes+de+Francs,France",0,0
1152,"North+Coast,US",-23.0053563,-43.3297952
1153,"Meursault-Blagny,France",0,0
1154,"Prince+Edward+County,Canada",43.9869336,-77.07080708
1155,"Olevano+Romano,Italy",41.860621,13.03309
1156,"Saint-Emilion,France",44.8931452,-0.1560662
1157,"Monticello,US",38.01032755,-78.4523439
1158,"Echezeaux,France",47.1668909,4.9816856
1159,"Mentrida,Spain",40.2379032,-4.1945535
1160,"Neusiedlersee-Hugelland,Austria",0,0
1161,"Estremadura,Portugal",39.5493629,-8.9798683
1162,"Pouilly-Vinzelles,France",46.279805,4.7816133
1163,"Bourgogne+Gamay,France",46.9570394,4.7220264
1164,"Macon-Bussieres,France",46.3338446,4.692127
1165,"Yarra+Valley-Heathcote,Australia",0,0
1166,"Cote+de+Beaune-Villages,France",0,0
1167,"Vin+de+Pays+du+Comte+Tolosan,France",0,0
1168,"Lugana+Superiore,Italy",45.4439611,10.6236036
1169,"Beaune,France",47.0239064,4.8380426
1170,"Saint-Romain,France",45.4889832,3.8949653
1171,"Anjou,France",46.564187,5.3193257
1172,"Central+Coast,US",-33.3117096,151.3120675
1173,"Macon-Pierreclos,France",46.3338446,4.692127
1174,"Napa,US",38.2971367,-122.2855293
1175,"Pacherenc+du+Vic+Bilh,France",0,0
1176,"Veronese,Italy",45.1123339,7.6597528
1177,"Montecucco,Italy",45.6256837,10.5596436
1178,"Coteaux+du+Vendomois,France",0,0
1179,"Overberg,South+Africa",-33.9097432,18.8485064
1180,"Languedoc-Roussillon,France",43.65420305,3.67466994
1181,"Columbia+Valley,US",34.0007493,-81.0343313
1182,"Taurasi,Italy",41.008718,14.958644
1183,"Tejo,Portugal",38.7372778,-9.1305819
1184,"Utiel-Requena,Spain",39.5680838,-1.2051778
1185,"Valle+de+Guadalupe,Mexico",21.0426533,-102.6798646
1186,"Valtellina+Superiore,Italy",46.1580776,10.0411141
1187,"Saint-Mont,France",43.6522222,-0.1491667
1188,"Marsannay,France",47.2799577,5.0064695
1189,"Chianti+Superiore,Italy",0,0
1190,"Macon-Loche,France",46.2829122,4.7788492
1191,"Valpolicella+Ripasso+Classico,Italy",0,0
1192,"Tradouw,South+Africa",-33.9756043,20.7018685
1193,"Bot+River,South+Africa",-34.2136556,19.2113921
1194,"Frascati,Italy",41.8082452,12.6803684
1195,"North+Coast,US",-23.0053563,-43.3297952
1196,"Southern+Flinders+Ranges,Australia",0,0
1197,"Val+di+Neto,Italy",39.18473465,17.1070345
1198,"Osterreichischer+Sekt,Austria",0,0
1199,"Central+Valley,US",38,-121.4
1200,"Emporda,Spain",42.28984785,2.97545249
1201,"Barco+Reale+di+Carmignano,Italy",43.8139111,11.019155
1202,"Coteaux+du+Layon+La+Faye,France",47.2929454,-0.5232988
1203,"Sierra+Foothills,US",33.58458185,-111.8089768
1204,"Coonawarra,Australia",-12.4311074,130.9145236
1205,"Chiroubles,France",46.1811005,4.6652111
1206,"Morgon,France",45.9844168,4.6618268
1207,"Gigondas,France",44.1641127,5.0051053
1208,"Pouilly-sur-Loire,France",47.281542,2.9583419
1209,"Leelanau+Peninsula,US",0,0
1210,"Puisseguin+Saint-Emilion,France",0,0
1211,"Valais,Switzerland",46.2303063,7.6605757
1212,"Alto+Adige+Valle+Isarco,Italy",46.7212183,11.6536661
1213,"Central+Coast,US",-33.3117096,151.3120675
1214,"Virginia's+Eastern+Shore,US",0,0
1215,"Savoie,France",45.49489515,6.384660381
1216,"Peljesac,Croatia",42.9045622,17.47516868
1217,"Lombardy,Italy",45.6209,9.768893
1218,"Terasele+Dunarii,Romania",0,0
1219,"Cape+Peninsula,South+Africa",-34.2148808,18.4109938
1220,"Campi+Flegrei,Italy",40.8274575,14.1402297
1221,"Vin+de+Pays+du+Jardin+de+la+France,France",0,0
1222,"San+Antonio+de+las+Minas+Valley,Mexico",32.6181234,-115.5690195
1223,"Napa,US",38.2971367,-122.2855293
1224,"Dolcetto+d'Alba,Italy",0,0
1225,"Sierra+Foothills,US",33.58458185,-111.8089768
1226,"Red+Hills+Lake+County,US",31.473003,-93.831742
1227,"New+South+Wales,Australia",-31.8759835,147.2869493
1228,"Buin,Chile",-33.7319741,-70.7419619
1229,"Latricieres-Chambertin,France",47.20799895,4.963889695
1230,"Central+Valley,US",38,-121.4
1231,"Geelong,Australia",-38.1492813,144.3598269
1232,"Coastal+Region,South+Africa",0,0
1233,"Fruska+Gora,Serbia",44.8420413,20.4135417
1234,"Colli+Trevigiani,Italy",0,0
1235,"Barbera+del+Monferrato+Superiore,Italy",0,0
1236,"Cotes+du+Jura,France",46.6585868,6.0869852
1237,"Roccamonfina,Italy",41.288217,13.983119
1238,"Tras-os-Montes,Portugal",41.59298595,-6.728826923
1239,"Gambellara+Classico,Italy",0,0
1240,"Teroldego+Rotaliano,Italy",0,0
1241,"Sterea+Ellada,Greece",39.0440337,22.42196732
1242,"Mendoza,Argentina",-32.8897294,-68.8442956
1243,"Mendocino,US",39.3176491,-123.4126399
1244,"Colli+della+Toscana+Centrale,Italy",0,0
1245,"Lutzville+Valley,South+Africa",-31.5591667,18.3438889
1246,"California+Other,US",39.3565832,-120.1821578
1247,"Coteaux+Champenois,France",0,0
1248,"Malaga,Spain",36.7213028,-4.4216366
1249,"South+Coast,US",32.7469891,-117.2516124
1250,"Barossa+Valley-Clare+Valley,Australia",0,0
1251,"Sant'+Agata+dei+Goti,Italy",0,0
1252,"Ucles,Spain",39.9804328,-2.8615799
1253,"Hemel+en+Aarde,South+Africa",-34.4115921,19.20617768
1254,"Korcula,Croatia",42.9437813,16.91347631
1255,"Agioritikos,Greece",0,0
1256,"Asti,Italy",44.900542,8.2068876
1257,"Vin+de+Pays+d'Oc,France",0,0
1258,"Vienna,Austria",48.2083537,16.3725042
1259,"Vin+de+Pays+des+Portes+de+Mediterranee,France",0,0
1260,"Colline+Pescaresi,Italy",0,0
1261,"Leyda+Valley-Maipo+Valley,Chile",0,0
1262,"Sonoma,US",38.5110803,-122.8473388
1263,"Charmes-Chambertin,France",47.2069405,4.967493302
1264,"Chateau-Chalon,France",46.7547194,5.6269716
1265,"Great+Southern,Australia",-37.82033745,144.9846468
1266,"Jerez,Spain",36.6816936,-6.1377402
1267,"Irpinia,Italy",41.06739675,15.10117177
1268,"Mendocino/Lake+Counties,US",0,0
1269,"Valdobbiadene+Prosecco+Superiore,Italy",0,0
1270,"Montilla-Moriles,Spain",37.4223981,-6.141708
1271,"Sierra+Foothills,US",33.58458185,-111.8089768
1272,"Vin+de+Pays+des+Maures,France",0,0
1273,"Bourgogne+Cotes+d'Auxerre,France",0,0
1274,"Manzanilla-Sanlucar+de+Barrameda,Spain",36.7890461,-6.3462744
1275,"Oregon+Other,US",45.5625404,-122.6665296
1276,"Conegliano+Valdobbiadene+Prosecco+Superiore,Italy",0,0
1277,"England,England",48.428501,12.056571
1278,"Cotes+du+Marmandais,France",0,0
1279,"Mendoza+Province,Argentina",-32.9400667,-60.7031706
1280,"Vernaccia+di+San+Gimignano,Italy",0,0
1281,"Southern+Oregon,US",42.18664255,-122.6968305
1282,"Mosel,Germany",49.7261485,6.6205705
1283,"Mosel-Saar-Ruwer,Germany",0,0
1284,"Awatere+Valley,New+Zealand",-41.8529115,173.6964424
1285,"Terras+da+Beira,Portugal",0,0
1286,"Macon,France",46.3036683,4.8322266
1287,"Beaumes-de-Venise,France",44.1218644,5.0301694
1288,"Willamette+Valley,US",45.3442868,-122.6670374
1289,"Sierra+Foothills,US",33.58458185,-111.8089768
1290,"Lalande+de+Pomerol,France",44.9560756,-0.2104434
1291,"Civitella+d'Agliano,Italy",42.6053622,12.1876584
1292,"Vire-Clesse,France",46.44937835,4.843668458
1293,"Dogliani+Superiore,Italy",0,0
1294,"British+Columbia,Canada",55.001251,-125.002441
1295,"Musigny,France",47.163835,4.5172082
1296,"Colli+Pesaresi,Italy",0,0
1297,"Dolcetto+d'Alba+Superiore,Italy",0,0
1298,"Prosecco+di+Conegliano,Italy",0,0
1299,"Vinho+Verde,Portugal",41.0674998,-8.237269437
1300,"Pouilly-Fuisse,France",0,0
1301,"Coteaux+Varois+en+Provence,France",0,0
1302,"Central+Otago,New+Zealand",-45.1299859,169.5248818
1303,"Rheingau,Germany",50.1241483,8.0912155
1304,"Eger,Hungary",47.8989887,20.3743665
1305,"Batard-Montrachet,France",46.9451362,4.7404005
1306,"Valdadige,Italy",45.6582406,10.9025042
1307,"Anjou+Villages,France",47.51815895,0.128582332
1308,"Colli+di+Conegliano,Italy",45.8870267,12.2906221
1309,"Macon-Villages,France",46.3584804,4.832463
1310,"Finger+Lakes,US",39.6214952,-84.198677
1311,"Virginia,US",37.1232245,-78.4927721
1312,"Vinho+Espumante+de+Qualidade,Portugal",0,0
1313,"Bendigo,Australia",-36.7588767,144.2825931
1314,"Colli+Piacentini,Italy",0,0
1315,"Vin+de+Pays+de+L'Herault,France",0,0
1316,"Ciro+Classico,Italy",0,0
1317,"St.+David's+Bench,Canada",0,0
1318,"Central+Valley,US",38,-121.4
1319,"Macon-Peronne,France",46.4385322,4.8096295
1320,"Podunavlje,Croatia",45.629289,18.8138603
1321,"North+Coast,US",-23.0053563,-43.3297952
1322,"Jiri+Valley,South+Korea",0,0
1323,"Givry,France",46.7831191,4.7432564
1324,"Korinthia,Greece",37.96299085,22.73334237
1325,"Urla-Thrace,Turkey",0,0
1326,"Catamarca,Argentina",-28.4688963,-65.7790753
1327,"Vino+de+la+Tierra+de+Zamora,Spain",0,0
1328,"Central+Coast,US",-33.3117096,151.3120675
1329,"South+Coast,US",32.7469891,-117.2516124
1330,"Wagram-Donauland,Austria",0,0
1331,"Anjou+Villages+Brissac,France",0,0
1332,"Rosso+di+Toscana,Italy",43.0573443,11.60890845
1333,"Prosecco+Treviso,Italy",45.9070215,12.0918342
1334,"Vin+de+Pays+Cite+de+Carcassonne,France",0,0
1335,"Vista+Flores,Argentina",-33.6509493,-69.1555479
1336,"California+Other,US",39.3565832,-120.1821578
1337,"Colli+Euganei,Italy",45.30235545,11.80507605
1338,"Vinho+Licoroso,Portugal",0,0
1339,"Chisinau+County,Moldova",47.0244707,28.8322534
1340,"Texoma,US",33.95505255,-96.95711724
1341,"Willamette+Valley,US",45.3442868,-122.6670374
1342,"Gisborne,New+Zealand",-38.661326,178.0206487
1343,"South+Coast,US",32.7469891,-117.2516124
1344,"Molina,Chile",-35.1139703,-71.2799798
1345,"Napa,US",38.2971367,-122.2855293
1346,"North+Coast,US",-23.0053563,-43.3297952
1347,"Bianco+di+Custoza,Italy",0,0
1348,"Central+Coast,US",-33.3117096,151.3120675
1349,"South+Australia,Australia",-30.5343665,135.6301212
1350,"Soave,Italy",45.4202303,11.247722
1351,"Barbera+d'Alba+Superiore,Italy",0,0
1352,"Morey-Saint-Denis,France",47.1955052,4.9623167
1353,"North+Coast,US",-23.0053563,-43.3297952
1354,"Sierra+de+Salamanca,Spain",40.6065982,-6.0387627
1355,"Alella,Spain",41.4952867,2.2942758
1356,"Moselle+Luxembourgeoise,Luxembourg",49.6728328,6.4379836
1357,"Mendocino/Lake+Counties,US",0,0
1358,"Constantia,South+Africa",-34.0283333,18.4155556
1359,"Lithuania,Lithuania",55.3500003,23.7499997
1360,"Patras,Greece",38.246242,21.7350847
1361,"California+Other,US",39.3565832,-120.1821578
1362,"Brunello+di+Montalcino,Italy",43.0774282,11.4928801
1363,"Spain,Spain",39.3262345,-4.8380649
1364,"Wiener+Gemischter+Satz,Austria",0,0
1365,"Columbia+Valley,US",34.0007493,-81.0343313
1366,"Vinos+de+Madrid,Spain",40.4030526,-3.6756934
1367,"Erbaluce+di+Caluso,Italy",0,0
1368,"Romanee-St.-Vivant,France",47.1623246,4.95287345
1369,"La+Grande+Rue,France",46.2243172,-0.1992199
1370,"Danube+Hills+Valley,Bulgaria",0,0
1371,"McLaren+Vale-Langhorne+Creek,Australia",0,0
1372,"Sauternes,France",44.5327805,-0.341386
1373,"Cadillac,France",44.6360817,-0.3173533
1374,"Corton-Charlemagne,France",47.07374645,4.852580676
1375,"Central+Valley,US",38,-121.4
1376,"Vino+de+la+Tierra+Contraviesa+Alpujarra,Spain",0,0
1377,"Elim,South+Africa",-34.592193,19.759556
1378,"Table+wine,Portugal",0,0
1379,"Central+Valley,US",38,-121.4
1380,"Cotes+Catalanes,France",0,0
1381,"Carinena,Spain",41.3377248,-1.2248826
1382,"South+Coast,US",32.7469891,-117.2516124
1383,"Montepulciano+d'Abruzzo+Cerasuolo,Italy",0,0
1384,"San+Vicente,Mexico",19.588056,-98.5975
1385,"Weinland+Osterreich,Austria",0,0
1386,"Terras+do+Sado,Portugal",0,0
1387,"Santa+Catarina,Brazil",-27.0628367,-51.114965
1388,"Grand+Roussillon,France",43.9024768,5.2920876
1389,"Okanagan+Valley,Canada",50.37476565,-118.9638465
1390,"Perigord,France",45.5449404,1.0413194
1391,"Ribatejano,Portugal",0,0
1392,"Coteaux+d'Ancenis,France",47.4618006,-1.180888461
1393,"Mendocino/Lake+Counties,US",0,0
1394,"Steiermark,Austria",47.2500001,15.1666665
1395,"Lambrusco+Grasparossa+di+Castelvetro,Italy",0,0
1396,"Elazig-Diyarbakir,Turkey",37.9986435,40.1261423
1397,"Bienvenues+Batard-Montrachet,France",46.9457247,4.742291
1398,"Ohiti+Valley,New+Zealand",-39.5994033,176.711276
1399,"Viile+Carasului,Romania",0,0
1400,"Vin+de+France,France",49.0527062,4.8646474
1401,"Columbia+Valley,US",34.0007493,-81.0343313
1402,"Madrid,Spain",40.4167047,-3.7035825
1403,"Limnos,Greece",39.9088688,25.14996079
1404,"Montefalco,Italy",42.8918739,12.6500673
1405,"North+Island,New+Zealand",-38.00353045,175.9578526
1406,"Bourgogne+Grand+Ordinaire,France",0,0
1407,"Salta,Argentina",-25.1076701,-64.3494964
1408,"Roero+Arneis,Italy",0,0
1409,"Terre+di+Franciacorta,Italy",45.59955195,10.10668576
1410,"Vino+de+la+Tierra+Ribera+del+Gallego-Cinco+Villas,Spain",0,0
1411,"Macon-Mancey,France",0,0
1412,"Peninsula+de+Setubal,Portugal",38.6272781,-8.929688654
1413,"Southern+Oregon,US",42.18664255,-122.6968305
1414,"Niagara+Peninsula,Canada",43.0326295,-79.1060829
1415,"Portuguese+Table+Wine,Portugal",0,0
1416,"Aegean,Turkey",38.0118018,28.50122132
1417,"Leithaberg,Austria",47.88822,16.5810037
1418,"Chambertin,France",47.3669664,4.9988007
1419,"Isle+St.+George,US",41.7217149,-82.8201872
1420,"Carema,Italy",45.5833024,7.8104064
1421,"Cappadocia,Turkey",38.646806,34.8491554
1422,"North+Coast,US",-23.0053563,-43.3297952
1423,"Oregon+Other,US",45.5625404,-122.6665296
1424,"Thracian+Valley,Bulgaria",43.7451394,26.7662326
1425,"Rueda,Spain",41.4129785,-4.9597533
1426,"Vino+de+la+Tierra+de+Castilla,Spain",0,0
1427,"Peloponnese,Greece",37.2528536,22.2326024
1428,"Corton+Greves,France",0,0
1429,"Mudgee,Australia",-32.5980702,149.5886383
1430,"Riverina,Australia",-37.7086031,144.5464988
1431,"Viile+Timis,Romania",45.8002684,21.2920014
1432,"Colline+Teramane,Italy",0,0
1433,"Lake+Skadar+Valley,Montenegro",42.1955357,19.29159022
1434,"Columbia+Valley,US",34.0007493,-81.0343313
1435,"Torgiano+Rosso+Riserva,Italy",0,0
1436,"Soave+Superiore,Italy",44.5000737,8.903381535
1437,"Monbazillac,France",44.795,0.4925
1438,"Aminga+Valley,Argentina",-28.8476607,-66.9304252
1439,"Recioto+della+Valpolicella+Valpantena,Italy",0,0
1440,"Moscato+di+Pantelleria,Italy",0,0
1441,"Nahe,Germany",49.7874798,7.4869735
1442,"Prosecco+di+Conegliano+e+Valdobbiadene,Italy",0,0
1443,"Colli+Perugini,Italy",0,0
1444,"Tulbagh,South+Africa",-33.285059,19.140667
1445,"Recioto+di+Soave,Italy",0,0
1446,"Dealurile+Munteniei,Romania",0,0
1447,"Sonoma,US",38.5110803,-122.8473388
1448,"California+Other,US",39.3565832,-120.1821578
1449,"Catalanesca+del+Monte+Somma,Italy",0,0
1450,"Central+Coast,US",-33.3117096,151.3120675
1451,"Limestone+Coast,Australia",-32.6683333,152.1383333
1452,"Beotia,Greece",0,0
1453,"Monterrei,Spain",41.9467657,-7.4491474
1454,"Macon-Vergisson,France",46.3080413,4.7138246
1455,"Ischia,Italy",40.72688165,13.90954743
1456,"Muscat+de+Saint-Jean+de+Minervois,France",0,0
1457,"Granite+Belt,Australia",-28.5359421,151.948828
1458,"Collioure,France",42.52505,3.0831554
1459,"Cadillac+Cotes+de+Bordeaux,France",0,0
1460,"Mediterranee,France",46.2349145,6.6554021
1461,"Chorey-les-Beaune,France",47.0478752,4.8666174
1462,"Chianti+Colli+Senesi,Italy",0,0
1463,"Falerio,Italy",40.6619891,14.6983538
1464,"Nagambie+Lakes,Australia",0,0
1465,"Duriense,Portugal",0,0
1466,"Coelemu,Chile",-36.4876004,-72.7023316
1467,"Pageon,Greece",0,0
1468,"Benaco+Bresciano,Italy",45.6414055,10.6118798
1469,"Plaiurile+Drancei,Romania",0,0
1470,"Franschhoek,South+Africa",-33.909167,19.119444
1471,"Chianti+Rufina,Italy",0,0
1472,"Halkidiki,Greece",40.0337881,23.4751986
1473,"Cremant+de+Jura,France",0,0
1474,"Cotes+de+Saint-Mont,France",0,0
1475,"Albemarle+County,US",38.0085107,-78.6086754
1476,"Elqui+Valley,Chile",-33.0414407,-71.644855
1477,"Valtellina,Italy",46.32336235,10.25841367
1478,"Waipara,New+Zealand",-43.1052329,172.7679265
1479,"Montevideo,Uruguay",-34.9059039,-56.1913569
1480,"Cotes-du-Ventoux,France",0,0
1481,"Macon-Charnay,France",46.3098212,4.784542
1482,"Dingac,Croatia",42.9388295,17.33849
1483,"Rivesaltes+Rose,France",42.7683568,2.8709277
1484,"Transylvanian+Plateau,Romania",0,0
1485,"Rose+Valley,Bulgaria",42.6330392,25.3363439
1486,"Vosne-Romanee,France",47.1585795,4.9547623
1487,"Hautes+Cotes+de+Beaune,France",47.1499101,4.8899102
1488,"Florina,Greece",40.779442,21.407594
1489,"Swan+Creek,US",37.099983,-79.159762
1490,"Penisola+Sorrentina,Italy",40.6379314,14.4021601
1491,"Getariako+Txakolina,Spain",0,0
1492,"Massachusetts,US",42.3788774,-72.032366
1493,"Colares,Portugal",38.7991807,-9.446217
1494,"Brindisi,Italy",40.6395295,17.945526
1495,"Cremant+de+Limoux,France",0,0
1496,"Napa,US",38.2971367,-122.2855293
1497,"Falanghina+del+Sannio,Italy",0,0
1498,"Sithonia,Greece",40.0984424,23.8778558
1499,"Sagrantino+di+Montefalco,Italy",0,0
1500,"Cauquenes+Valley,Chile",-35.9671286,-72.315427
1501,"Fleurieu+Peninsula,Australia",-35.5082015,138.4777419
1502,"Vin+de+Pays+d'Imathia,Greece",0,0
1503,"Frankland+River,Australia",-42.99605,146.05494
1504,"Sable+de+Camargue,France",0,0
1505,"Julienas,France",46.2347371,4.7114718
1506,"Lambrusco+dell'Emilia,Italy",0,0
1507,"Alenteo,Portugal",0,0
1508,"Cotes+du+Rhone,France",45.3956194,6.5749874
1509,"Franken,Germany",54.3014601,13.11035685
1510,"Rosso+del+Veronese,Italy",45.6286888,10.8083183
1511,"Turkey,Turkey",38.9597594,34.9249653
1512,"Macon+Chaintre,France",46.279561,4.7786921
1513,"Chianti+Montespertoli,Italy",0,0
1514,"Burgundy,France",47.27808725,4.222486304
1515,"Central+Coast,US",-33.3117096,151.3120675
1516,"Willamette+Valley,US",45.3442868,-122.6670374
1517,"Columbia+Valley,US",34.0007493,-81.0343313
1518,"Trentino,Italy",46.102817,11.1295431
1519,"Oregon+Other,US",45.5625404,-122.6665296
1520,"Primitivo+del+Salento,Italy",0,0
1521,"Cacc'e+Mmitte+di+Lucera,Italy",0,0
1522,"Washington+Other,US",37.751428,-87.139672
1523,"Catalunya,Spain",41.8523094,1.5745043
1524,"Napa,US",38.2971367,-122.2855293
1525,"Chile,Chile",-31.7613365,-71.3187697
1526,"Bolgheri+Superiore,Italy",0,0
1527,"Montsant,Spain",41.117055,1.2110712
1528,"Atlantida,Uruguay",-34.7743888,-55.7605883
1529,"Colline+Novaresi,Italy",0,0
1530,"Sonoma,US",38.5110803,-122.8473388
1531,"Buzet,France",43.7096644,-0.8313243
1532,"Middle+and+South+Dalmatia,Croatia",43.513847,16.451105
1533,"Vino+de+la+Tierra+de+Castello,Spain",0,0
1534,"California-Washington,US",40.0657724,-79.8918436
1535,"Napa,US",38.2971367,-122.2855293
1536,"Alsace,France",48.24917645,7.407469952
1537,"Sonoma,US",38.5110803,-122.8473388
1538,"Graves,France",45.6500048,-0.1060768
1539,"Emilia-Romagna,Italy",44.525696,11.039437
1540,"Bordeaux,France",44.841225,-0.5800364
1541,"Goumenissa,Greece",40.9466441,22.4519413
1542,"Vlootenburg,South+Africa",0,0
1543,"Central+Coast,US",-33.3117096,151.3120675
1544,"Slovenska+Istra,Slovenia",0,0
1545,"Chianti+Classico,Italy",43.3932476,11.3086645
1546,"Beira+Interior,Portugal",38.7009848,-28.2103157
1547,"Rhone+Valley,France",44.61743555,4.751423099
1548,"Lolol+Valley,Chile",-34.727836,-71.6440839
1549,"Romangia,Italy",40.7346008,8.5651511
1550,"Valpolicella+Ripasso+Valpantena+Superiore,Italy",0,0
1551,"Sicilia,Italy",37.587794,14.155048
1552,"Kamptal,Austria",48.38071295,16.5246643
1553,"Napa,US",38.2971367,-122.2855293
1554,"Vino+Nobile+di+Montepulciano,Italy",0,0
1555,"Macon-Cruzille,France",46.506425,4.7968947
1556,"Fronton,France",43.840295,1.390285
1557,"Recioto+della+Valpolicella+Classico,Italy",0,0
1558,"Macon+La+Roche+Vineuse,France",46.3432975,4.7225733
1559,"Monteregio+di+Massa+Marittima,Italy",43.0520442,10.88953898
1560,"Vinho+Espumante,Portugal",0,0
1561,"Amyndeon,Greece",0,0
1562,"Macon-Fuisse,France",46.2798941,4.7441091
1563,"La+Clape,France",42.9686517,2.5484271
1564,"Paestum,Italy",40.4238379,15.0069514
1565,"Yarra+Valley,Australia",-34.82047925,149.5968262
1566,"Valpolicella+Superiore,Italy",0,0
1567,"Rivesaltes,France",42.7683568,2.8709277
1568,"South+Eastern+Australia,Australia",-30.5343665,135.6301212
1569,"Prosecco+del+Veneto,Italy",45.9017014,12.0989141
1570,"Colorado,US",38.7251776,-105.6077167
1571,"Weinviertel,Austria",48.3248019,16.4289809
1572,"Portugal,Portugal",40.033265,-7.8896263
1573,"Hermitage,France",47.7550518,-1.3602204
1574,"Ukraine,Ukraine",49.4871968,31.2718321
1575,"Costers+del+Segre,Spain",0,0
1576,"Elazig,Turkey",38.5824771,39.396179
1577,"Lesbos,Greece",39.2074811,26.1342123
1578,"Nardo,Italy",40.1762608,18.0306371
1579,"Napa,US",38.2971367,-122.2855293
1580,"Ruche+di+Castagnole+Monferrato,Italy",0,0
1581,"Sierra+Foothills,US",33.58458185,-111.8089768
1582,"Lakonia,Greece",36.8114196,22.84027251
1583,"Vin+Doux+Naturel+Rasteau,France",0,0
1584,"Sangiovese+di+Romagna+Superiore,Italy",0,0
1585,"Tokaj,Hungary",48.1235534,21.4113895
1586,"Central+Coast,US",-33.3117096,151.3120675
1587,"Piemonte,Italy",45.060735,7.923549
1588,"Ribera+del+Jucar,Spain",39.19109015,-1.596479305
1589,"Rosso+Piceno+Superiore,Italy",42.9486816,13.7075338
1590,"Murgia,Italy",39.3263729,8.7394162
1591,"Valtenesi,Italy",45.50919,10.38676
1592,"Macon-Vinzelles,France",46.2629798,4.790294788
1593,"Columbia+Valley,US",34.0007493,-81.0343313
1594,"Montescudaio,Italy",43.3262785,10.6269946
1595,"Corton+Vergennes,France",0,0
1596,"Touraine+Amboise,France",47.3813375,1.0175723
1597,"Cotes+de+Forez,France",45.6487994,4.3378697
1598,"North+Coast,US",-23.0053563,-43.3297952
1599,"Martinborough+Terrace,New+Zealand",-41.2183252,175.4594856
1600,"Chambertin+Clos+de+Beze,France",0,0
